date,places
10.12.2020,"Балчик, Добрич, Долина, Каварна, Ловчанци, Поручик Чунчево, Раковски, Тервел, Тюленово, Хаджи Димитър, Шабла"
09.12.2020,"Балчик, Василево, Добрич, Долина, Каварна, Коларци, Крушари, Лозенец, Преселенци, Тервел, Тюленово, Шабла"
08.12.2020,"Балчик, Гешаново, Добрич, Кардам, Коларци, Кремена, Крушари, Росеново, Тервел, Тюленово, Хаджи Димитър, Шабла"
07.12.2020,"Балчик, Добрич, Каварна, Камен, Крушари, Малина, Малка Смолница, Нова Камена, Ново Ботево, Пчелник, Смолница, Сноп, Тервел, Тригорци, Тюленово, Шабла"
04.12.2020,"Балчик, Добрич, Драганово, Земенци, Каварна, Крушари, Ловчанци, Малина, Рогачево, Тюленово, Шабла"
03.12.2020,"Балчик, Владимирово, Добрич, Земенци, Каварна, Камен, Кардам, Крушари, Лясково, Опанец, Преселенци, Рогачево, Шабла"
02.12.2020,"Ангеларий, Балчик, Добрич, Карапелит, Крушари, Лясково, Ново Ботево, Рогачево, Росеново, Телериг, Тервел, Шабла"
01.12.2020,"Балчик, Добрич, Изворово, Иречек, Каварна, Крушари, Малина, Рогачево, Телериг, Шабла"
30.11.2020,"Балчик, Безмер, Добрич, Каварна, Камен, Камен бряг, Крушари, Лозенец, Паскалево, Рогачево, Телериг, Тервел, Шабла"
28.11.2020,"Добрич, Самуилово"
27.11.2020,"Балчик, Воднянци, Добрич, Каварна, Коларци, Крапец, Тервел, Шабла"
26.11.2020,"Балчик, Вичово, Добрич, Каварна, Лясково, Овчарово, Пчелник, Септемврийци, Стражица, Шабла"
25.11.2020,"Балчик, Бранище, Добрич, Житен, Каварна, Коритен, Крушари, Рогачево, Свети Никола"
24.11.2020,"Ангеларий, Балчик, Добрич, Жегларци, Житница, Каварна, Кочмар, Крушари, Мали извор, Рогачево, Тервел, Шабла"
23.11.2020,"Алцек, Балчик, Добрич, Жегларци, Каварна, Красен, Крушари, Нейково, Ново Ботево, Одринци, Приморци, Рогачево, Тервел, Шабла"
22.11.2020,"Балчик, Добрич, Рогачево"
21.11.2020,"Балчик, Добрич, Рогачево"
20.11.2020,"Алцек, Балчик, Вичово, Врачанци, Добрич, Долина, Каварна, Козлодуйци, Кочмар, Малка Смолница, Приморци, Рогачево, Смолница, Тервел, Шабла"
19.11.2020,"Алцек, Балчик, Ваклино, Вичово, Гешаново, Добрич, Драганово, Каварна, Овчарово, Раковски, Рогачево, Хитово, Шабла"
18.11.2020,"Балчик, Ваклино, Добрич, Каварна, Одърци, Рогачево, Смин, Смолница, Шабла"
17.11.2020,"Балчик, Божаново, Добрич, Житен, Каварна, Кардам, Крушари, Рогачево, Северняк, Селце, Смолница, Тянево, Шабла"
16.11.2020,"Балчик, Богдан, Генерал Колево, Гешаново, Добрич, Житница, Изворово, Каварна, Кочмар, Красен, Крушари, Ловчанци, Лозенец, Пчелник, Рогачево, Тервел, Тюленово, Тянево, Шабла"
14.11.2020,"Балчик, Добрич"
13.11.2020,"Балчик, Видно, Добрич, Каварна, Кранево, Крушари, Лясково, Методиево, Оброчище, Стефаново, Стожер, Сърнец, Твърдица, Телериг, Тервел, Шабла"
12.11.2020,"Абрит, Балчик, Бдинци, Владимирово, Вратарите, Добрич, Каварна, Крушари, Лясково, Нова Камена, Пчеларово, Рогачево, Смолница, Твърдица, Тервел, Шабла"
11.11.2020,"Балчик, Божаново, Българево, Добрич, Житен, Житница, Каварна, Кардам, Крушари, Лясково, Рогачево, Сенокос, Стожер, Твърдица, Шабла"
10.11.2020,"Абрит, Балчик, Бенковски, Добрич, Йовково, Каварна, Крушари, Медово, Методиево, Плачидол, Самуилово, Смолница, Твърдица, Царичино, Шабла"
09.11.2020,"Балчик, Добрич, Зърнево, Каварна, Козлодуйци, Ловчанци, Преселенци, Смолница, Твърдица, Тервел, Узово, Царичино, Шабла"
